Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","236","Soybeans","2012","2012","LCU","70450","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","236","Soybeans","2013","2013","LCU","70010","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","236","Soybeans","1991","1991","SLC","3960","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","236","Soybeans","1992","1992","SLC","5275","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","236","Soybeans","1993","1993","SLC","13740","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","236","Soybeans","1994","1994","SLC","12756","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","236","Soybeans","1995","1995","SLC","18827","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","236","Soybeans","1996","1996","SLC","30778","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","236","Soybeans","1997","1997","SLC","28192","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","236","Soybeans","1998","1998","SLC","32850","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","236","Soybeans","1999","1999","SLC","39813","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","236","Soybeans","2000","2000","SLC","34119","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","236","Soybeans","2001","2001","SLC","48390","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","236","Soybeans","2002","2002","SLC","47750","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","236","Soybeans","2003","2003","SLC","52540","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","236","Soybeans","2004","2004","SLC","63340","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","236","Soybeans","2005","2005","SLC","69770","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","236","Soybeans","2006","2006","SLC","66987","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","236","Soybeans","2007","2007","SLC","66117","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","236","Soybeans","2008","2008","SLC","85374","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","236","Soybeans","2010","2010","SLC","63890","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","236","Soybeans","2011","2011","SLC","67010","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","236","Soybeans","2012","2012","SLC","70450","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","236","Soybeans","2013","2013","SLC","70010","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","236","Soybeans","1991","1991","USD","399.6","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","236","Soybeans","1992","1992","USD","304.9","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","236","Soybeans","1993","1993","USD","622.7","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","236","Soybeans","1994","1994","USD","373.1","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","236","Soybeans","1995","1995","USD","279.4","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","236","Soybeans","1996","1996","USD","350.3","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","236","Soybeans","1997","1997","USD","323","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","236","Soybeans","1998","1998","USD","410.1","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","236","Soybeans","1999","1999","USD","431.2","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","236","Soybeans","2000","2000","USD","335.5","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","236","Soybeans","2001","2001","USD","435","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","236","Soybeans","2002","2002","USD","396","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","236","Soybeans","2003","2003","USD","406.6","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","236","Soybeans","2004","2004","USD","476.6","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","236","Soybeans","2005","2005","USD","531.5","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","236","Soybeans","2006","2006","USD","520.7","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","236","Soybeans","2007","2007","USD","525.5","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","236","Soybeans","2008","2008","USD","720.2","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","236","Soybeans","2010","2010","USD","425.1","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","236","Soybeans","2011","2011","USD","435.5","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","236","Soybeans","2012","2012","USD","447.3","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","236","Soybeans","2013","2013","USD","445","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","156","Sugar cane","2010","2010","LCU","25530","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","156","Sugar cane","2011","2011","LCU","27520","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","156","Sugar cane","2012","2012","LCU","28510","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","156","Sugar cane","2013","2013","LCU","25510","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","156","Sugar cane","2010","2010","SLC","25530","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","156","Sugar cane","2011","2011","SLC","27520","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","156","Sugar cane","2012","2012","SLC","28510","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","156","Sugar cane","2013","2013","SLC","25510","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","156","Sugar cane","2010","2010","USD","169.9","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","156","Sugar cane","2011","2011","USD","178.9","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","156","Sugar cane","2012","2012","USD","181","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","156","Sugar cane","2013","2013","USD","162.2","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","122","Sweet potatoes","1992","1992","LCU","6200","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","122","Sweet potatoes","1993","1993","LCU","10680","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","122","Sweet potatoes","2001","2001","LCU","28630","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","122","Sweet potatoes","2002","2002","LCU","32480","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","122","Sweet potatoes","2010","2010","LCU","45000","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","122","Sweet potatoes","2011","2011","LCU","45890","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","122","Sweet potatoes","2012","2012","LCU","46890","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","122","Sweet potatoes","2013","2013","LCU","49290","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","122","Sweet potatoes","1992","1992","SLC","6200","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","122","Sweet potatoes","1993","1993","SLC","10680","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","122","Sweet potatoes","2001","2001","SLC","28630","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","122","Sweet potatoes","2002","2002","SLC","32480","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","122","Sweet potatoes","2010","2010","SLC","45000","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","122","Sweet potatoes","2011","2011","SLC","45890","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","122","Sweet potatoes","2012","2012","SLC","46890","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","122","Sweet potatoes","2013","2013","SLC","49290","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","122","Sweet potatoes","1992","1992","USD","358.4","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","122","Sweet potatoes","1993","1993","USD","484","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","122","Sweet potatoes","2001","2001","USD","257.4","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","122","Sweet potatoes","2002","2002","USD","269.4","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","122","Sweet potatoes","2010","2010","USD","299.4","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","122","Sweet potatoes","2011","2011","USD","298.3","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","122","Sweet potatoes","2012","2012","USD","297.7","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","122","Sweet potatoes","2013","2013","USD","313.3","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","136","Taro (cocoyam)","1991","1991","LCU","1180","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","136","Taro (cocoyam)","1992","1992","LCU","2050","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","136","Taro (cocoyam)","2009","2009","LCU","26270","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","136","Taro (cocoyam)","2010","2010","LCU","33830","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","136","Taro (cocoyam)","2011","2011","LCU","35600","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","136","Taro (cocoyam)","2012","2012","LCU","38330","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","136","Taro (cocoyam)","2013","2013","LCU","38600","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","136","Taro (cocoyam)","1991","1991","SLC","1180","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","136","Taro (cocoyam)","1992","1992","SLC","2050","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","136","Taro (cocoyam)","2009","2009","SLC","26270","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","136","Taro (cocoyam)","2010","2010","SLC","33830","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","136","Taro (cocoyam)","2011","2011","SLC","35600","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","136","Taro (cocoyam)","2012","2012","SLC","38330","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","136","Taro (cocoyam)","2013","2013","SLC","38600","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","136","Taro (cocoyam)","1991","1991","USD","119.1","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","136","Taro (cocoyam)","1992","1992","USD","118.5","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","136","Taro (cocoyam)","2009","2009","USD","176.4","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","136","Taro (cocoyam)","2010","2010","USD","225.1","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","136","Taro (cocoyam)","2011","2011","USD","231.4","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","136","Taro (cocoyam)","2012","2012","USD","243.4","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","136","Taro (cocoyam)","2013","2013","USD","245.4","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","826","Tobacco, unmanufactured","2010","2010","LCU","46000","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","826","Tobacco, unmanufactured","2011","2011","LCU","54460","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","826","Tobacco, unmanufactured","2012","2012","LCU","54860","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","826","Tobacco, unmanufactured","2010","2010","SLC","46000","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","826","Tobacco, unmanufactured","2011","2011","SLC","54460","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","826","Tobacco, unmanufactured","2012","2012","SLC","54860","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","826","Tobacco, unmanufactured","2010","2010","USD","306.1","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","826","Tobacco, unmanufactured","2011","2011","USD","354","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","826","Tobacco, unmanufactured","2012","2012","USD","348.3","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","388","Tomatoes","1992","1992","LCU","6540","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","388","Tomatoes","1994","1994","LCU","17720","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","388","Tomatoes","1995","1995","LCU","26540","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","388","Tomatoes","1996","1996","LCU","30950","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","388","Tomatoes","1997","1997","LCU","37680","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","388","Tomatoes","1998","1998","LCU","38870","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","388","Tomatoes","1999","1999","LCU","42320","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","388","Tomatoes","2001","2001","LCU","59100","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","388","Tomatoes","2002","2002","LCU","69000","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","388","Tomatoes","2003","2003","LCU","61930","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","388","Tomatoes","2004","2004","LCU","71320","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","388","Tomatoes","2005","2005","LCU","86370","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","388","Tomatoes","2006","2006","LCU","94662","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","388","Tomatoes","2007","2007","LCU","89706","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","388","Tomatoes","2008","2008","LCU","93719","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","388","Tomatoes","2010","2010","LCU","146010","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","388","Tomatoes","2011","2011","LCU","174210","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","388","Tomatoes","2012","2012","LCU","180470","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","388","Tomatoes","2013","2013","LCU","177210","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","388","Tomatoes","1992","1992","SLC","6540","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","388","Tomatoes","1994","1994","SLC","17720","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","388","Tomatoes","1995","1995","SLC","26540","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","388","Tomatoes","1996","1996","SLC","30950","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","388","Tomatoes","1997","1997","SLC","37680","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","388","Tomatoes","1998","1998","SLC","38870","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","388","Tomatoes","1999","1999","SLC","42320","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","388","Tomatoes","2001","2001","SLC","59100","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","388","Tomatoes","2002","2002","SLC","69000","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","388","Tomatoes","2003","2003","SLC","61930","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","388","Tomatoes","2004","2004","SLC","71320","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","388","Tomatoes","2005","2005","SLC","86370","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","388","Tomatoes","2006","2006","SLC","94662","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","388","Tomatoes","2007","2007","SLC","89706","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","388","Tomatoes","2008","2008","SLC","93719","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","388","Tomatoes","2010","2010","SLC","146010","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","388","Tomatoes","2011","2011","SLC","174210","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","388","Tomatoes","2012","2012","SLC","180470","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","388","Tomatoes","2013","2013","SLC","177210","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","388","Tomatoes","1992","1992","USD","378.1","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","388","Tomatoes","1994","1994","USD","518.3","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","388","Tomatoes","1995","1995","USD","393.8","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","388","Tomatoes","1996","1996","USD","352.3","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","388","Tomatoes","1997","1997","USD","431.7","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","388","Tomatoes","1998","1998","USD","485.3","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","388","Tomatoes","1999","1999","USD","458.3","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","388","Tomatoes","2001","2001","USD","531.3","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","388","Tomatoes","2002","2002","USD","572.2","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","388","Tomatoes","2003","2003","USD","479.3","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","388","Tomatoes","2004","2004","USD","536.7","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","388","Tomatoes","2005","2005","USD","657.9","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","388","Tomatoes","2006","2006","USD","735.8","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","388","Tomatoes","2007","2007","USD","713","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","388","Tomatoes","2008","2008","USD","790.6","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","388","Tomatoes","2010","2010","USD","971.5","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","388","Tomatoes","2011","2011","USD","1132.3","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","388","Tomatoes","2012","2012","USD","1145.8","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","388","Tomatoes","2013","2013","USD","1126.5","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","463","Vegetables, fresh nes","2010","2010","LCU","167980","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","463","Vegetables, fresh nes","2011","2011","LCU","174040","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","463","Vegetables, fresh nes","2012","2012","LCU","184940","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","463","Vegetables, fresh nes","2013","2013","LCU","177040","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","463","Vegetables, fresh nes","2010","2010","SLC","167980","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","463","Vegetables, fresh nes","2011","2011","SLC","174040","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","463","Vegetables, fresh nes","2012","2012","SLC","184940","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5531","Producer Price (SLC/tonne)","463","Vegetables, fresh nes","2013","2013","SLC","177040","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","463","Vegetables, fresh nes","2010","2010","USD","1117.6","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","463","Vegetables, fresh nes","2011","2011","USD","1131.1","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","463","Vegetables, fresh nes","2012","2012","USD","1174.2","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5532","Producer Price (USD/tonne)","463","Vegetables, fresh nes","2013","2013","USD","1125.4","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","15","Wheat","1991","1991","LCU","5342","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","15","Wheat","1992","1992","LCU","9120","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","15","Wheat","1993","1993","LCU","11940","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","15","Wheat","1994","1994","LCU","12760","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","15","Wheat","1995","1995","LCU","20210","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","15","Wheat","1996","1996","LCU","30520","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","15","Wheat","1997","1997","LCU","33020","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","15","Wheat","1998","1998","LCU","34030","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","15","Wheat","1999","1999","LCU","41230","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","15","Wheat","2001","2001","LCU","52180","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","15","Wheat","2002","2002","LCU","44110","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","15","Wheat","2003","2003","LCU","44000","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","15","Wheat","2004","2004","LCU","52180","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","15","Wheat","2005","2005","LCU","60140","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","15","Wheat","2006","2006","LCU","53856","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","15","Wheat","2007","2007","LCU","64501","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","15","Wheat","2008","2008","LCU","80500","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","15","Wheat","2010","2010","LCU","36000","","Official data"
"PP","Producer Prices - Annual","159","Nigeria","5530","Producer Price (LCU/tonne)","15","Wheat","2011","2011","LCU","34000","","Official data"
